,NAIP Entity ID,State,Agency,Vendor,Map Projection,Projection Zone,Datum,Resolution,Units,Number of Bands,Sensor Type,Project Name,Acquisition Date,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Entity ID
180,M_4407012_NW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°50'38.41""N","70°35'36.64""W","44°52'39.43""N","70°37'50.21""W","44°52'43.07""N","70°33'29.85""W","44°48'37.34""N","70°33'23.23""W","44°48'33.71""N","70°37'43.29""W",44.8440027,-70.59351099999999,44.8776193,-70.63061379999999,44.8786304,-70.55829159999999,44.8103722,-70.5564527,44.8093638,-70.6286916,M_4407012_NW_19_060_20181005,2833725
181,M_4407012_SW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°46'53.40""N","70°35'36.65""W","44°48'56.23""N","70°37'50.28""W","44°48'59.86""N","70°33'29.87""W","44°44'50.54""N","70°33'23.17""W","44°44'46.91""N","70°37'43.27""W",44.7814999,-70.5935138,44.815619399999996,-70.6306332,44.8166277,-70.55829720000001,44.7473721,-70.55643609999998,44.7463638,-70.628686,M_4407012_SW_19_060_20181005,2833727
182,M_4407017_NE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°43'08.40""N","70°54'21.64""W","44°45'09.35""N","70°56'34.60""W","44°45'13.65""N","70°52'16.78""W","44°41'07.42""N","70°52'08.84""W","44°41'03.12""N","70°56'26.36""W",44.7189999,-70.90601109999999,44.752597200000004,-70.9429444,44.7537916,-70.8713277,44.68539439999999,-70.86912209999998,44.6841999,-70.9406555,M_4407017_NE_19_060_20181005,2833744
183,M_4407017_NW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°43'08.41""N","70°58'06.64""W","44°45'09.33""N","71°00'21.64""W","44°45'13.84""N","70°56'00.01""W","44°41'07.44""N","70°55'51.81""W","44°41'02.93""N","71°00'13.13""W",44.7190027,-70.96851099999999,44.7525916,-71.0060111,44.7538444,-70.933336,44.6853999,-70.93105820000001,44.684147100000004,-71.0036472,M_4407017_NW_19_060_20181005,2833745
184,M_4407017_SE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°39'23.40""N","70°54'21.65""W","44°41'26.16""N","70°56'34.68""W","44°41'30.46""N","70°52'16.81""W","44°37'20.61""N","70°52'08.78""W","44°37'16.31""N","70°56'26.34""W",44.6565,-70.9060138,44.6905999,-70.94296659999999,44.6917944,-70.871336,44.6223916,-70.8691054,44.6211971,-70.94064990000001,M_4407017_SE_19_060_20181005,2833746
185,M_4407017_SW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°39'23.41""N","70°58'06.65""W","44°41'26.14""N","71°00'21.75""W","44°41'30.65""N","70°56'00.02""W","44°37'20.63""N","70°55'51.71""W","44°37'16.13""N","71°00'13.13""W",44.6565027,-70.9685138,44.690594399999995,-71.0060416,44.691847100000004,-70.93333879999999,44.6223971,-70.9310304,44.6211471,-71.0036472,M_4407017_SW_19_060_20181005,2833748
186,M_4407018_NE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°43'08.41""N","70°46'51.65""W","44°45'09.38""N","70°49'04.09""W","44°45'13.39""N","70°44'46.75""W","44°41'07.39""N","70°44'39.35""W","44°41'03.38""N","70°48'56.39""W",44.7190027,-70.7810138,44.7526055,-70.8178027,44.753719399999994,-70.7463194,44.685386,-70.7442638,44.6842721,-70.8156638,M_4407018_NE_19_060_20181005,2833747
187,M_4407018_NW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°43'08.41""N","70°50'36.66""W","44°45'09.37""N","70°52'51.16""W","44°45'13.59""N","70°48'29.98""W","44°41'07.41""N","70°48'22.31""W","44°41'03.20""N","70°52'43.19""W",44.7190027,-70.8435166,44.7526027,-70.8808777,44.753775,-70.8083277,44.6853916,-70.8061972,44.6842221,-70.8786638,M_4407018_NW_19_060_20181005,2833749
188,M_4407018_SE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°39'23.41""N","70°46'51.64""W","44°41'26.19""N","70°49'04.17""W","44°41'30.20""N","70°44'46.77""W","44°37'20.58""N","70°44'39.28""W","44°37'16.58""N","70°48'56.37""W",44.6565027,-70.78101099999999,44.6906083,-70.8178249,44.6917221,-70.7463249,44.62238320000001,-70.7442444,44.6212721,-70.8156583,M_4407018_SE_19_060_20181005,2833750
189,M_4407018_SW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°39'23.40""N","70°50'36.65""W","44°41'26.16""N","70°52'51.24""W","44°41'30.39""N","70°48'29.98""W","44°37'20.60""N","70°48'22.22""W","44°37'16.39""N","70°52'43.16""W",44.6565,-70.8435138,44.6905999,-70.8808999,44.6917749,-70.8083277,44.622388799999996,-70.8061722,44.6212193,-70.8786554,M_4407018_SW_19_060_20181005,2833751
190,M_4407019_NE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°43'08.41""N","70°39'21.65""W","44°45'09.42""N","70°41'33.59""W","44°45'13.15""N","70°37'16.72""W","44°41'07.36""N","70°37'09.85""W","44°41'03.64""N","70°41'26.43""W",44.7190027,-70.6560138,44.7526166,-70.69266379999999,44.7536527,-70.62131099999999,44.685377700000004,-70.6194027,44.68434439999999,-70.6906749,M_4407019_NE_19_060_20181005,2833752
191,M_4407019_NW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°43'08.40""N","70°43'06.64""W","44°45'09.39""N","70°45'20.66""W","44°45'13.32""N","70°40'59.92""W","44°41'07.37""N","70°40'52.79""W","44°41'03.45""N","70°45'13.22""W",44.7189999,-70.71851099999999,44.7526083,-70.75573879999999,44.7537,-70.683311,44.6853805,-70.68133040000001,44.6842916,-70.75367220000001,M_4407019_NW_19_060_20181005,2833753
192,M_4407019_SE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°39'23.40""N","70°39'21.65""W","44°41'26.21""N","70°41'33.68""W","44°41'29.94""N","70°37'16.73""W","44°37'20.55""N","70°37'09.78""W","44°37'16.83""N","70°41'26.43""W",44.6565,-70.6560138,44.690613799999994,-70.69268879999998,44.6916499,-70.6213138,44.622374900000004,-70.6193832,44.6213416,-70.6906749,M_4407019_SE_19_060_20181005,2833754
193,M_4407019_SW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°39'23.41""N","70°43'06.64""W","44°41'26.20""N","70°45'20.72""W","44°41'30.13""N","70°40'59.94""W","44°37'20.58""N","70°40'52.72""W","44°37'16.66""N","70°45'13.19""W",44.6565027,-70.71851099999999,44.690611,-70.7557555,44.6917027,-70.6833166,44.62238320000001,-70.681311,44.621294299999995,-70.7536638,M_4407019_SW_19_060_20181005,2833755
194,M_4407020_NE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°43'08.40""N","70°31'51.64""W","44°45'09.43""N","70°34'03.08""W","44°45'12.87""N","70°29'46.69""W","44°41'07.33""N","70°29'40.36""W","44°41'03.90""N","70°33'56.46""W",44.7189999,-70.53101099999999,44.75261939999999,-70.56752209999999,44.753575,-70.4963027,44.6853694,-70.4945444,44.684416600000006,-70.5656833,M_4407020_NE_19_060_20181005,2833756
195,M_4407020_NW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°43'08.41""N","70°35'36.64""W","44°45'09.42""N","70°37'50.15""W","44°45'13.06""N","70°33'29.89""W","44°41'07.34""N","70°33'23.29""W","44°41'03.72""N","70°37'43.25""W",44.7190027,-70.59351099999999,44.7526166,-70.63059709999999,44.7536277,-70.5583027,44.6853721,-70.5564694,44.684366600000004,-70.62868040000001,M_4407020_NW_19_060_20181005,2833757
196,M_4407020_SE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°39'23.40""N","70°31'51.64""W","44°41'26.24""N","70°34'03.16""W","44°41'29.68""N","70°29'46.69""W","44°37'20.52""N","70°29'40.28""W","44°37'17.09""N","70°33'56.45""W",44.6565,-70.53101099999999,44.6906221,-70.5675443,44.6915777,-70.4963027,44.6223666,-70.49452209999998,44.6214138,-70.5656805,M_4407020_SE_19_060_20181005,2833758
197,M_4407020_SW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°39'23.41""N","70°35'36.63""W","44°41'26.23""N","70°37'50.21""W","44°41'29.87""N","70°33'29.90""W","44°37'20.54""N","70°33'23.22""W","44°37'16.91""N","70°37'43.22""W",44.6565027,-70.5935083,44.690619399999996,-70.63061379999999,44.6916305,-70.5583055,44.6223721,-70.55645,44.6213638,-70.62867209999999,M_4407020_SW_19_060_20181005,2833759
198,M_4407025_NE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°35'38.40""N","70°54'21.65""W","44°37'39.35""N","70°56'34.54""W","44°37'43.65""N","70°52'16.81""W","44°33'37.41""N","70°52'08.91""W","44°33'33.12""N","70°56'26.34""W",44.5939999,-70.9060138,44.6275971,-70.9429277,44.6287916,-70.871336,44.5603916,-70.86914159999999,44.5592,-70.94064990000001,M_4407025_NE_19_060_20181005,2833776
199,M_4407025_NW_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°35'38.41""N","70°58'06.64""W","44°37'39.33""N","71°00'21.58""W","44°37'43.84""N","70°56'00.03""W","44°33'37.43""N","70°55'51.86""W","44°33'32.93""N","71°00'13.11""W",44.5940027,-70.96851099999999,44.6275916,-71.0059944,44.6288443,-70.93334159999999,44.560397200000004,-70.9310721,44.5591472,-71.0036416,M_4407025_NW_19_060_20181005,2833777
200,M_4407025_SE_19_060_20181005,ME,USDA,USDA-FSA-APFO,UTM,19N,NAD83,0.6,METER,4,CNIR,201807_MAINE_NAIP_0X6000M_UTM_CNIR,2018/10/05,"44°31'53.41""N","70°54'21.65""W","44°33'56.15""N","70°56'34.61""W","44°34'00.46""N","70°52'16.83""W","44°29'50.62""N","70°52'08.83""W","44°29'46.32""N","70°56'26.31""W",44.5315027,-70.9060138,44.5655972,-70.94294709999998,44.5667943,-70.8713416,44.4973944,-70.8691193,44.4961999,-70.94064159999999,M_4407025_SE_19_060_20181005,2833778
